WEO_Country_Code,Country,WEO_Country_Group_Code,Country_Group_Id,Value
676,Malawi,510,all_asean_5,0
548,Malaysia,510,all_asean_5,1
556,Maldives,510,all_asean_5,0
678,Mali,510,all_asean_5,0
181,Malta,510,all_asean_5,0
867,Marshall Islands,510,all_asean_5,0
682,Mauritania,510,all_asean_5,0
684,Mauritius,510,all_asean_5,0
273,Mexico,510,all_asean_5,0
868,Micronesia,510,all_asean_5,0
921,Moldova,510,all_asean_5,0
948,Mongolia,510,all_asean_5,0
943,Montenegro,510,all_asean_5,0
686,Morocco,510,all_asean_5,0
688,Mozambique,510,all_asean_5,0
518,Myanmar,510,all_asean_5,0
728,Namibia,510,all_asean_5,0
836,Nauru,510,all_asean_5,0
558,Nepal,510,all_asean_5,0
138,Netherlands,510,all_asean_5,0
196,New Zealand,510,all_asean_5,0
278,Nicaragua,510,all_asean_5,0
692,Niger,510,all_asean_5,0
694,Nigeria,510,all_asean_5,0
962,North Macedonia,510,all_asean_5,0
142,Norway,510,all_asean_5,0
449,Oman,510,all_asean_5,0
564,Pakistan,510,all_asean_5,0
565,Palau,510,all_asean_5,0
283,Panama,510,all_asean_5,0
853,Papua New Guinea,510,all_asean_5,0
288,Paraguay,510,all_asean_5,0
293,Peru,510,all_asean_5,0
566,Philippines,510,all_asean_5,1
964,Poland,510,all_asean_5,0
182,Portugal,510,all_asean_5,0
359,Puerto Rico,510,all_asean_5,0
453,Qatar,510,all_asean_5,0
968,Romania,510,all_asean_5,0
922,Russia,510,all_asean_5,0
714,Rwanda,510,all_asean_5,0
862,Samoa,510,all_asean_5,0
135,San Marino,510,all_asean_5,0
716,São Tomé and Príncipe,510,all_asean_5,0
456,Saudi Arabia,510,all_asean_5,0
722,Senegal,510,all_asean_5,0
942,Serbia,510,all_asean_5,0
718,Seychelles,510,all_asean_5,0
724,Sierra Leone,510,all_asean_5,0
576,Singapore,510,all_asean_5,1
936,Slovak Republic,510,all_asean_5,0
961,Slovenia,510,all_asean_5,0
813,Solomon Islands,510,all_asean_5,0
726,Somalia,510,all_asean_5,0
199,South Africa,510,all_asean_5,0
733,South Sudan,510,all_asean_5,0
184,Spain,510,all_asean_5,0
524,Sri Lanka,510,all_asean_5,0
361,St. Kitts and Nevis,510,all_asean_5,0
362,St. Lucia,510,all_asean_5,0
364,St. Vincent and the Grenadines,510,all_asean_5,0
732,Sudan,510,all_asean_5,0
366,Suriname,510,all_asean_5,0
144,Sweden,510,all_asean_5,0
146,Switzerland,510,all_asean_5,0
463,Syria,510,all_asean_5,0
528,Taiwan Province of China,510,all_asean_5,0
923,Tajikistan,510,all_asean_5,0
738,Tanzania,510,all_asean_5,0
578,Thailand,510,all_asean_5,1
537,Timor-Leste,510,all_asean_5,0
742,Togo,510,all_asean_5,0
866,Tonga,510,all_asean_5,0
369,Trinidad and Tobago,510,all_asean_5,0
744,Tunisia,510,all_asean_5,0
186,Türkiye,510,all_asean_5,0
925,Turkmenistan,510,all_asean_5,0
869,Tuvalu,510,all_asean_5,0
746,Uganda,510,all_asean_5,0
926,Ukraine,510,all_asean_5,0
466,United Arab Emirates,510,all_asean_5,0
112,United Kingdom,510,all_asean_5,0
111,United States,510,all_asean_5,0
298,Uruguay,510,all_asean_5,0
927,Uzbekistan,510,all_asean_5,0
846,Vanuatu,510,all_asean_5,0
299,Venezuela,510,all_asean_5,0
582,Vietnam,510,all_asean_5,0
487,West Bank and Gaza,510,all_asean_5,0
474,Yemen,510,all_asean_5,0
754,Zambia,510,all_asean_5,0
698,Zimbabwe,510,all_asean_5,0
512,Afghanistan,123,all_brics_20,0
914,Albania,123,all_brics_20,0
612,Algeria,123,all_brics_20,1
171,Andorra,123,all_brics_20,0
614,Angola,123,all_brics_20,0
311,Antigua and Barbuda,123,all_brics_20,0
213,Argentina,123,all_brics_20,1
911,Armenia,123,all_brics_20,0
314,Aruba,123,all_brics_20,0
193,Australia,123,all_brics_20,0
122,Austria,123,all_brics_20,0
912,Azerbaijan,123,all_brics_20,0
313,The Bahamas,123,all_brics_20,0
419,Bahrain,123,all_brics_20,1
513,Bangladesh,123,all_brics_20,1
316,Barbados,123,all_brics_20,0
913,Belarus,123,all_brics_20,1
124,Belgium,123,all_brics_20,0
339,Belize,123,all_brics_20,0
638,Benin,123,all_brics_20,0
514,Bhutan,123,all_brics_20,0
218,Bolivia,123,all_brics_20,0
963,Bosnia and Herzegovina,123,all_brics_20,0
616,Botswana,123,all_brics_20,0
223,Brazil,123,all_brics_20,0
516,Brunei Darussalam,123,all_brics_20,0
918,Bulgaria,123,all_brics_20,0
748,Burkina Faso,123,all_brics_20,0
618,Burundi,123,all_brics_20,0
624,Cabo Verde,123,all_brics_20,0
522,Cambodia,123,all_brics_20,0
622,Cameroon,123,all_brics_20,0
156,Canada,123,all_brics_20,0
626,Central African Republic,123,all_brics_20,0
628,Chad,123,all_brics_20,0
228,Chile,123,all_brics_20,0
924,China,123,all_brics_20,0
233,Colombia,123,all_brics_20,0
632,Comoros,123,all_brics_20,0
636,Democratic Republic of the Congo,123,all_brics_20,0
634,Republic of Congo,123,all_brics_20,0
238,Costa Rica,123,all_brics_20,0
662,Côte d'Ivoire,123,all_brics_20,0
960,Croatia,123,all_brics_20,0
423,Cyprus,123,all_brics_20,0
935,Czech Republic,123,all_brics_20,0
128,Denmark,123,all_brics_20,0
611,Djibouti,123,all_brics_20,0
321,Dominica,123,all_brics_20,0
243,Dominican Republic,123,all_brics_20,0
248,Ecuador,123,all_brics_20,0
469,Egypt,123,all_brics_20,1
253,El Salvador,123,all_brics_20,0
642,Equatorial Guinea,123,all_brics_20,0
643,Eritrea,123,all_brics_20,0
939,Estonia,123,all_brics_20,0
734,Eswatini,123,all_brics_20,0
644,Ethiopia,123,all_brics_20,0
819,Fiji,123,all_brics_20,0
172,Finland,123,all_brics_20,0
132,France,123,all_brics_20,0
646,Gabon,123,all_brics_20,0
648,The Gambia,123,all_brics_20,0
915,Georgia,123,all_brics_20,0
134,Germany,123,all_brics_20,0
652,Ghana,123,all_brics_20,0
174,Greece,123,all_brics_20,0
328,Grenada,123,all_brics_20,0
258,Guatemala,123,all_brics_20,0
656,Guinea,123,all_brics_20,0
654,Guinea-Bissau,123,all_brics_20,0
336,Guyana,123,all_brics_20,0
263,Haiti,123,all_brics_20,0
268,Honduras,123,all_brics_20,0
532,Hong Kong SAR,123,all_brics_20,0
944,Hungary,123,all_brics_20,0
176,Iceland,123,all_brics_20,0
534,India,123,all_brics_20,0
536,Indonesia,123,all_brics_20,1
429,Islamic Republic of Iran,123,all_brics_20,0
433,Iraq,123,all_brics_20,0
178,Ireland,123,all_brics_20,0
136,Italy,123,all_brics_20,0
343,Jamaica,123,all_brics_20,0
158,Japan,123,all_brics_20,0
439,Jordan,123,all_brics_20,0
916,Kazakhstan,123,all_brics_20,1
664,Kenya,123,all_brics_20,0
826,Kiribati,123,all_brics_20,0
542,Korea,123,all_brics_20,0
967,Kosovo,123,all_brics_20,0
443,Kuwait,123,all_brics_20,0
917,Kyrgyz Republic,123,all_brics_20,0
544,Lao P.D.R.,123,all_brics_20,0
941,Latvia,123,all_brics_20,0
446,Lebanon,123,all_brics_20,0
666,Lesotho,123,all_brics_20,0
668,Liberia,123,all_brics_20,0
672,Libya,123,all_brics_20,0
946,Lithuania,123,all_brics_20,0
137,Luxembourg,123,all_brics_20,0
546,Macao SAR,123,all_brics_20,0
674,Madagascar,123,all_brics_20,0
676,Malawi,123,all_brics_20,0
548,Malaysia,123,all_brics_20,0
556,Maldives,123,all_brics_20,0
678,Mali,123,all_brics_20,0
181,Malta,123,all_brics_20,0
867,Marshall Islands,123,all_brics_20,0
682,Mauritania,123,all_brics_20,0
684,Mauritius,123,all_brics_20,0
273,Mexico,123,all_brics_20,1
868,Micronesia,123,all_brics_20,0
921,Moldova,123,all_brics_20,0
948,Mongolia,123,all_brics_20,0
943,Montenegro,123,all_brics_20,0
686,Morocco,123,all_brics_20,0
688,Mozambique,123,all_brics_20,0
518,Myanmar,123,all_brics_20,0
728,Namibia,123,all_brics_20,0
836,Nauru,123,all_brics_20,0
558,Nepal,123,all_brics_20,0
138,Netherlands,123,all_brics_20,0
196,New Zealand,123,all_brics_20,0
278,Nicaragua,123,all_brics_20,1
692,Niger,123,all_brics_20,0
694,Nigeria,123,all_brics_20,1
962,North Macedonia,123,all_brics_20,0
142,Norway,123,all_brics_20,0
449,Oman,123,all_brics_20,0
564,Pakistan,123,all_brics_20,1
565,Palau,123,all_brics_20,0
283,Panama,123,all_brics_20,0
853,Papua New Guinea,123,all_brics_20,0
288,Paraguay,123,all_brics_20,0
293,Peru,123,all_brics_20,0
566,Philippines,123,all_brics_20,0
964,Poland,123,all_brics_20,0
182,Portugal,123,all_brics_20,0
359,Puerto Rico,123,all_brics_20,0
453,Qatar,123,all_brics_20,0
968,Romania,123,all_brics_20,0
922,Russia,123,all_brics_20,0
714,Rwanda,123,all_brics_20,0
862,Samoa,123,all_brics_20,0
135,San Marino,123,all_brics_20,0
716,São Tomé and Príncipe,123,all_brics_20,0
456,Saudi Arabia,123,all_brics_20,1
722,Senegal,123,all_brics_20,1
942,Serbia,123,all_brics_20,0
718,Seychelles,123,all_brics_20,0
724,Sierra Leone,123,all_brics_20,0
576,Singapore,123,all_brics_20,0
936,Slovak Republic,123,all_brics_20,0
961,Slovenia,123,all_brics_20,0
813,Solomon Islands,123,all_brics_20,0
726,Somalia,123,all_brics_20,0
199,South Africa,123,all_brics_20,0
733,South Sudan,123,all_brics_20,0
184,Spain,123,all_brics_20,0
524,Sri Lanka,123,all_brics_20,0
361,St. Kitts and Nevis,123,all_brics_20,0
362,St. Lucia,123,all_brics_20,0
364,St. Vincent and the Grenadines,123,all_brics_20,0
732,Sudan,123,all_brics_20,1
366,Suriname,123,all_brics_20,0
144,Sweden,123,all_brics_20,0
146,Switzerland,123,all_brics_20,0
463,Syria,123,all_brics_20,1
528,Taiwan Province of China,123,all_brics_20,0
923,Tajikistan,123,all_brics_20,0
738,Tanzania,123,all_brics_20,0
578,Thailand,123,all_brics_20,1
537,Timor-Leste,123,all_brics_20,0
742,Togo,123,all_brics_20,0
866,Tonga,123,all_brics_20,0
369,Trinidad and Tobago,123,all_brics_20,0
744,Tunisia,123,all_brics_20,1
186,Türkiye,123,all_brics_20,0
925,Turkmenistan,123,all_brics_20,0
869,Tuvalu,123,all_brics_20,0
746,Uganda,123,all_brics_20,0
926,Ukraine,123,all_brics_20,0
466,United Arab Emirates,123,all_brics_20,1
112,United Kingdom,123,all_brics_20,0
111,United States,123,all_brics_20,0
298,Uruguay,123,all_brics_20,1
927,Uzbekistan,123,all_brics_20,0
846,Vanuatu,123,all_brics_20,0
299,Venezuela,123,all_brics_20,0
582,Vietnam,123,all_brics_20,0
487,West Bank and Gaza,123,all_brics_20,0
474,Yemen,123,all_brics_20,0
754,Zambia,123,all_brics_20,0
698,Zimbabwe,123,all_brics_20,0
512,Afghanistan,998,all_eur_27,0
914,Albania,998,all_eur_27,0
612,Algeria,998,all_eur_27,0
171,Andorra,998,all_eur_27,0
614,Angola,998,all_eur_27,0
311,Antigua and Barbuda,998,all_eur_27,0
213,Argentina,998,all_eur_27,0
911,Armenia,998,all_eur_27,0
314,Aruba,998,all_eur_27,0
193,Australia,998,all_eur_27,0
122,Austria,998,all_eur_27,1
912,Azerbaijan,998,all_eur_27,0
313,The Bahamas,998,all_eur_27,0
419,Bahrain,998,all_eur_27,0
513,Bangladesh,998,all_eur_27,0
316,Barbados,998,all_eur_27,0
913,Belarus,998,all_eur_27,0
124,Belgium,998,all_eur_27,1
339,Belize,998,all_eur_27,0
638,Benin,998,all_eur_27,0
514,Bhutan,998,all_eur_27,0
218,Bolivia,998,all_eur_27,0
963,Bosnia and Herzegovina,998,all_eur_27,0
616,Botswana,998,all_eur_27,0
223,Brazil,998,all_eur_27,0
516,Brunei Darussalam,998,all_eur_27,0
918,Bulgaria,998,all_eur_27,1
748,Burkina Faso,998,all_eur_27,0
618,Burundi,998,all_eur_27,0
624,Cabo Verde,998,all_eur_27,0
522,Cambodia,998,all_eur_27,0
622,Cameroon,998,all_eur_27,0
156,Canada,998,all_eur_27,0
626,Central African Republic,998,all_eur_27,0
628,Chad,998,all_eur_27,0
228,Chile,998,all_eur_27,0
924,China,998,all_eur_27,0
233,Colombia,998,all_eur_27,0
632,Comoros,998,all_eur_27,0
636,Democratic Republic of the Congo,998,all_eur_27,0
634,Republic of Congo,998,all_eur_27,0
238,Costa Rica,998,all_eur_27,0
662,Côte d'Ivoire,998,all_eur_27,0
960,Croatia,998,all_eur_27,1
423,Cyprus,998,all_eur_27,1
935,Czech Republic,998,all_eur_27,1
128,Denmark,998,all_eur_27,1
611,Djibouti,998,all_eur_27,0
321,Dominica,998,all_eur_27,0
243,Dominican Republic,998,all_eur_27,0
248,Ecuador,998,all_eur_27,0
469,Egypt,998,all_eur_27,0
253,El Salvador,998,all_eur_27,0
642,Equatorial Guinea,998,all_eur_27,0
643,Eritrea,998,all_eur_27,0
939,Estonia,998,all_eur_27,1
734,Eswatini,998,all_eur_27,0
644,Ethiopia,998,all_eur_27,0
819,Fiji,998,all_eur_27,0
172,Finland,998,all_eur_27,1
132,France,998,all_eur_27,1
646,Gabon,998,all_eur_27,0
648,The Gambia,998,all_eur_27,0
915,Georgia,998,all_eur_27,0
134,Germany,998,all_eur_27,1
652,Ghana,998,all_eur_27,0
174,Greece,998,all_eur_27,1
328,Grenada,998,all_eur_27,0
258,Guatemala,998,all_eur_27,0
656,Guinea,998,all_eur_27,0
654,Guinea-Bissau,998,all_eur_27,0
336,Guyana,998,all_eur_27,0
263,Haiti,998,all_eur_27,0
268,Honduras,998,all_eur_27,0
532,Hong Kong SAR,998,all_eur_27,0
944,Hungary,998,all_eur_27,1
176,Iceland,998,all_eur_27,0
534,India,998,all_eur_27,0
536,Indonesia,998,all_eur_27,0
429,Islamic Republic of Iran,998,all_eur_27,0
433,Iraq,998,all_eur_27,0
178,Ireland,998,all_eur_27,1
136,Italy,998,all_eur_27,1
343,Jamaica,998,all_eur_27,0
158,Japan,998,all_eur_27,0
439,Jordan,998,all_eur_27,0
916,Kazakhstan,998,all_eur_27,0
664,Kenya,998,all_eur_27,0
826,Kiribati,998,all_eur_27,0
542,Korea,998,all_eur_27,0
967,Kosovo,998,all_eur_27,0
443,Kuwait,998,all_eur_27,0
917,Kyrgyz Republic,998,all_eur_27,0
544,Lao P.D.R.,998,all_eur_27,0
941,Latvia,998,all_eur_27,1
446,Lebanon,998,all_eur_27,0
666,Lesotho,998,all_eur_27,0
668,Liberia,998,all_eur_27,0
672,Libya,998,all_eur_27,0
946,Lithuania,998,all_eur_27,1
137,Luxembourg,998,all_eur_27,1
546,Macao SAR,998,all_eur_27,0
674,Madagascar,998,all_eur_27,0
676,Malawi,998,all_eur_27,0
548,Malaysia,998,all_eur_27,0
556,Maldives,998,all_eur_27,0
678,Mali,998,all_eur_27,0
181,Malta,998,all_eur_27,1
867,Marshall Islands,998,all_eur_27,0
682,Mauritania,998,all_eur_27,0
684,Mauritius,998,all_eur_27,0
273,Mexico,998,all_eur_27,0
868,Micronesia,998,all_eur_27,0
921,Moldova,998,all_eur_27,0
948,Mongolia,998,all_eur_27,0
943,Montenegro,998,all_eur_27,0
686,Morocco,998,all_eur_27,0
688,Mozambique,998,all_eur_27,0
518,Myanmar,998,all_eur_27,0
728,Namibia,998,all_eur_27,0
836,Nauru,998,all_eur_27,0
558,Nepal,998,all_eur_27,0
138,Netherlands,998,all_eur_27,1
196,New Zealand,998,all_eur_27,0
278,Nicaragua,998,all_eur_27,0
692,Niger,998,all_eur_27,0
694,Nigeria,998,all_eur_27,0
962,North Macedonia,998,all_eur_27,0
142,Norway,998,all_eur_27,0
449,Oman,998,all_eur_27,0
564,Pakistan,998,all_eur_27,0
565,Palau,998,all_eur_27,0
283,Panama,998,all_eur_27,0
853,Papua New Guinea,998,all_eur_27,0
288,Paraguay,998,all_eur_27,0
293,Peru,998,all_eur_27,0
566,Philippines,998,all_eur_27,0
964,Poland,998,all_eur_27,1
182,Portugal,998,all_eur_27,1
359,Puerto Rico,998,all_eur_27,0
453,Qatar,998,all_eur_27,0
968,Romania,998,all_eur_27,1
922,Russia,998,all_eur_27,0
714,Rwanda,998,all_eur_27,0
862,Samoa,998,all_eur_27,0
135,San Marino,998,all_eur_27,0
716,São Tomé and Príncipe,998,all_eur_27,0
456,Saudi Arabia,998,all_eur_27,0
722,Senegal,998,all_eur_27,0
942,Serbia,998,all_eur_27,0
718,Seychelles,998,all_eur_27,0
724,Sierra Leone,998,all_eur_27,0
576,Singapore,998,all_eur_27,0
936,Slovak Republic,998,all_eur_27,1
961,Slovenia,998,all_eur_27,1
813,Solomon Islands,998,all_eur_27,0
726,Somalia,998,all_eur_27,0
199,South Africa,998,all_eur_27,0
733,South Sudan,998,all_eur_27,0
184,Spain,998,all_eur_27,1
524,Sri Lanka,998,all_eur_27,0
361,St. Kitts and Nevis,998,all_eur_27,0
362,St. Lucia,998,all_eur_27,0
364,St. Vincent and the Grenadines,998,all_eur_27,0
732,Sudan,998,all_eur_27,0
366,Suriname,998,all_eur_27,0
144,Sweden,998,all_eur_27,1
146,Switzerland,998,all_eur_27,0
463,Syria,998,all_eur_27,0
528,Taiwan Province of China,998,all_eur_27,0
923,Tajikistan,998,all_eur_27,0
738,Tanzania,998,all_eur_27,0
578,Thailand,998,all_eur_27,0
537,Timor-Leste,998,all_eur_27,0
742,Togo,998,all_eur_27,0
866,Tonga,998,all_eur_27,0
369,Trinidad and Tobago,998,all_eur_27,0
744,Tunisia,998,all_eur_27,0
186,Türkiye,998,all_eur_27,0
925,Turkmenistan,998,all_eur_27,0
869,Tuvalu,998,all_eur_27,0
746,Uganda,998,all_eur_27,0
926,Ukraine,998,all_eur_27,0
466,United Arab Emirates,998,all_eur_27,0
112,United Kingdom,998,all_eur_27,0
111,United States,998,all_eur_27,0
298,Uruguay,998,all_eur_27,0
927,Uzbekistan,998,all_eur_27,0
846,Vanuatu,998,all_eur_27,0
299,Venezuela,998,all_eur_27,0
582,Vietnam,998,all_eur_27,0
487,West Bank and Gaza,998,all_eur_27,0
474,Yemen,998,all_eur_27,0
754,Zambia,998,all_eur_27,0
698,Zimbabwe,998,all_eur_27,0
