WEO_Country_Code,WEO_Subject_Code,Country_Series-Specific_Notes,Estimates_Start_After
223,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,2023
516,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,1980
918,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,2023
748,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,1980
618,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,1980
624,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,1980
522,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,1980
622,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,1980
156,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,2023
626,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,1980
628,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,1980
228,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,2023
924,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,2023
233,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,2023
632,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,1980
636,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,1980
634,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,1980
238,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,2023
662,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,1980
960,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,2023
423,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,2023
935,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,2023
128,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,2022
611,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,1980
321,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,1980
243,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,2023
248,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,2023
469,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,2023
253,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,2023
642,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,1980
643,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,1980
939,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,2023
734,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,1980
644,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,1980
819,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,1980
172,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,2023
132,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,2023
646,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,1980
648,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,2023
915,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,2023
134,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,2023
652,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,1980
174,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,2023
328,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,2022
258,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,2023
656,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,1980
654,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,1980
336,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,2023
263,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,1980
268,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,1980
532,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,2024
944,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,2023
176,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,2023
534,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,2023
536,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,2023
429,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,1980
433,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,1980
178,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,2023
436,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,2023
136,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,2023
343,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,1980
158,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,2022
439,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,2023
916,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,2023
664,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,1980
826,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,1980
542,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,2023
967,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,2023
443,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,1980
917,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,1980
544,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,1980
941,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,2023
446,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,2021
666,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,1980
668,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,1980
672,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,1980
946,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,2023
137,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,2023
546,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,1980
674,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,1980
676,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,1980
548,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,2023
556,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,1980
678,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,1980
181,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,2023
867,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,1980
682,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,1980
684,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,2023
273,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,2022
868,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,1980
921,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,1980
948,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,1980
943,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,1980
686,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,2023
688,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,1980
518,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,1980
728,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,1980
836,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,1980
558,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,1980
138,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,2023
196,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,2023
278,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,1980
692,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,1980
694,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,1980
962,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,1980
142,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,2023
449,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,1980
564,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,1980
565,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,1980
283,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,2023
853,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,1980
288,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,2023
293,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,2023
566,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,2023
964,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,2023
182,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,2023
359,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,1980
453,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,1980
968,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,2023
922,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,2023
714,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,1980
862,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,1980
135,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,1980
716,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,2023
456,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,1980
722,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,1980
942,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,2023
718,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,1980
724,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,1980
576,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,2023
936,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,2023
961,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,2023
813,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,1980
726,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,1980
199,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,2022
733,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,1980
184,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,2023
524,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,1980
361,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,1980
362,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,1980
364,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,1980
732,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,1980
366,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,2022
144,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,2022
146,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,2023
463,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,1980
528,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,2023
923,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,1980
738,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,1980
578,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,2023
537,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,1980
742,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,1980
866,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,1980
369,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,1980
744,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,2023
186,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,2023
925,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,1980
869,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,1980
746,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,1980
926,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,2023
466,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,1980
112,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,2023
111,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,2023
298,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,2023
927,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,1980
846,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,1980
299,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,1980
582,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,1980
487,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,1980
474,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,1980
754,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,1980
698,GGSB_NPGDP,See notes for:  General government structural balance (National currency).,1980
512,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2024
914,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2022
612,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
171,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
614,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2022
311,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
213,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
911,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2022
314,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
193,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2022
122,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
912,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2022
313,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
419,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
513,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
316,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2024
913,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2022
124,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
339,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2022
638,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
514,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
218,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2022
963,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2022
616,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
223,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
516,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
918,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
748,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
618,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2022
624,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2022
522,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
622,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2022
156,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
626,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2022
628,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2022
228,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
924,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
233,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
632,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2022
636,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2022
634,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
238,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
662,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
960,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
423,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
935,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
128,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2022
611,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
321,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
243,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
248,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
469,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
253,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
642,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
643,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2019
939,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
734,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
644,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
819,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
172,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
132,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
646,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2022
648,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
915,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
134,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
652,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
174,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
328,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2022
258,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
656,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
654,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2022
336,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
263,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
268,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
532,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2024
944,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
176,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
534,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
536,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
429,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2022
433,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
178,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
436,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
136,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
343,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2024
158,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2022
439,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
916,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
664,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
826,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2022
542,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
967,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
443,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
917,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
544,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
941,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
446,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2021
666,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
668,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
672,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,1980
946,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
137,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
546,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2022
674,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2022
676,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
548,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
556,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2022
678,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2022
181,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
867,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2022
682,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
684,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
273,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2022
868,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2021
921,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
948,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
943,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
686,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
688,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
518,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2020
728,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
836,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2022
558,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
138,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
196,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
278,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2022
692,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
694,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
962,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
142,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
449,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
564,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2024
565,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
283,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
853,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2022
288,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
293,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
566,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
964,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
182,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
359,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
453,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
968,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
922,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
714,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
862,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
135,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2022
716,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
456,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
722,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2022
942,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
718,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
724,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
576,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
936,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
961,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
813,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2022
726,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,1980
199,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2022
733,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
184,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
524,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2022
361,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2022
362,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
364,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
732,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2021
366,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2022
144,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2022
146,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
463,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2009
528,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
923,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
738,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
578,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
537,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
742,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
866,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
369,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
744,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
186,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
925,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2022
869,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
746,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
926,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
466,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
112,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
111,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
298,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
927,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
846,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2022
299,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2017
582,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2022
487,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
474,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2022
754,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2022
698,GGXWDG_NGDP,See notes for:  General government gross debt (National currency).,2023
512,BCA_NGDPD,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",2020
914,BCA_NGDPD,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",2022
612,BCA_NGDPD,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",2023
171,BCA_NGDPD,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",2022
614,BCA_NGDPD,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",2022
311,BCA_NGDPD,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",2022
213,BCA_NGDPD,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",2023
911,BCA_NGDPD,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",2022
314,BCA_NGDPD,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",2023
193,BCA_NGDPD,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",2023
122,BCA_NGDPD,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",2023
912,BCA_NGDPD,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",2022
313,BCA_NGDPD,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",2023
419,BCA_NGDPD,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",2023
513,BCA_NGDPD,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",2023
316,BCA_NGDPD,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",2023
913,BCA_NGDPD,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",2022
124,BCA_NGDPD,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",2023
339,BCA_NGDPD,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",2022
638,BCA_NGDPD,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",2021
514,BCA_NGDPD,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",2022
218,BCA_NGDPD,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",2023
963,BCA_NGDPD,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",2022
