WEO_Country_Code,WEO_Subject_Code,Year,Value
911,TM_RPCH,2013,9.69
314,TM_RPCH,2013,
193,TM_RPCH,2013,-2.304
122,TM_RPCH,2013,0.694
912,TM_RPCH,2013,13.057
313,TM_RPCH,2013,-0.368
419,TM_RPCH,2013,3.098
513,TM_RPCH,2013,4.269
316,TM_RPCH,2013,0.627
913,TM_RPCH,2013,-6.096
124,TM_RPCH,2013,0.702
339,TM_RPCH,2013,6.824
638,TM_RPCH,2013,34.868
514,TM_RPCH,2013,-12.535
218,TM_RPCH,2013,15.81
963,TM_RPCH,2013,0.117
616,TM_RPCH,2013,14.308
223,TM_RPCH,2013,7.518
516,TM_RPCH,2013,14.575
918,TM_RPCH,2013,4.336
748,TM_RPCH,2013,13.528
618,TM_RPCH,2013,2.446
624,TM_RPCH,2013,-2.547
522,TM_RPCH,2013,18.46
622,TM_RPCH,2013,8.426
156,TM_RPCH,2013,2.081
626,TM_RPCH,2013,-29.141
628,TM_RPCH,2013,3.64
228,TM_RPCH,2013,1.244
924,TM_RPCH,2013,10.647
233,TM_RPCH,2013,8.525
632,TM_RPCH,2013,6.891
636,TM_RPCH,2013,20.358
634,TM_RPCH,2013,4.242
238,TM_RPCH,2013,1.681
662,TM_RPCH,2013,41.138
960,TM_RPCH,2013,3.285
423,TM_RPCH,2013,-4.556
935,TM_RPCH,2013,0.063
128,TM_RPCH,2013,1.458
611,TM_RPCH,2013,6.645
321,TM_RPCH,2013,0.538
243,TM_RPCH,2013,-4.606
248,TM_RPCH,2013,8.16
469,TM_RPCH,2013,1.23
253,TM_RPCH,2013,6.763
642,TM_RPCH,2013,-4.68
643,TM_RPCH,2013,2.117
939,TM_RPCH,2013,2.446
734,TM_RPCH,2013,11.754
644,TM_RPCH,2013,1.057
819,TM_RPCH,2013,
172,TM_RPCH,2013,0.128
132,TM_RPCH,2013,3.043
646,TM_RPCH,2013,18.665
648,TM_RPCH,2013,-0.568
915,TM_RPCH,2013,2.775
134,TM_RPCH,2013,1.912
652,TM_RPCH,2013,1.867
174,TM_RPCH,2013,-3.636
328,TM_RPCH,2013,
258,TM_RPCH,2013,4.566
656,TM_RPCH,2013,-17.445
654,TM_RPCH,2013,-8.789
336,TM_RPCH,2013,-2.097
263,TM_RPCH,2013,8.71
268,TM_RPCH,2013,0.995
532,TM_RPCH,2013,8.282
944,TM_RPCH,2013,4.116
176,TM_RPCH,2013,0.106
534,TM_RPCH,2013,-3.439
536,TM_RPCH,2013,1.045
429,TM_RPCH,2013,-4.761
433,TM_RPCH,2013,
178,TM_RPCH,2013,2.897
136,TM_RPCH,2013,-2.695
343,TM_RPCH,2013,10.68
158,TM_RPCH,2013,3.169
439,TM_RPCH,2013,3.082
916,TM_RPCH,2013,6.93
664,TM_RPCH,2013,1.906
826,TM_RPCH,2013,4.045
542,TM_RPCH,2013,1.857
967,TM_RPCH,2013,-2.032
443,TM_RPCH,2013,
917,TM_RPCH,2013,13.119
544,TM_RPCH,2013,15.255
941,TM_RPCH,2013,-0.127
446,TM_RPCH,2013,7.287
666,TM_RPCH,2013,-6.004
668,TM_RPCH,2013,-5.78
672,TM_RPCH,2013,28.497
946,TM_RPCH,2013,6.907
137,TM_RPCH,2013,6.229
546,TM_RPCH,2013,
674,TM_RPCH,2013,14.284
676,TM_RPCH,2013,-0.714
548,TM_RPCH,2013,1.826
556,TM_RPCH,2013,12.738
678,TM_RPCH,2013,25.929
181,TM_RPCH,2013,-2.544
867,TM_RPCH,2013,
682,TM_RPCH,2013,35.178
684,TM_RPCH,2013,4.132
273,TM_RPCH,2013,3.63
868,TM_RPCH,2013,
921,TM_RPCH,2013,6.0
948,TM_RPCH,2013,-2.64
943,TM_RPCH,2013,-3.792
686,TM_RPCH,2013,-6.872
688,TM_RPCH,2013,8.168
518,TM_RPCH,2013,20.615
728,TM_RPCH,2013,2.631
836,TM_RPCH,2013,
558,TM_RPCH,2013,
138,TM_RPCH,2013,3.079
196,TM_RPCH,2013,6.243
278,TM_RPCH,2013,2.421
692,TM_RPCH,2013,5.693
694,TM_RPCH,2013,-7.14
962,TM_RPCH,2013,2.168
142,TM_RPCH,2013,5.043
449,TM_RPCH,2013,23.926
564,TM_RPCH,2013,1.041
565,TM_RPCH,2013,2.513
283,TM_RPCH,2013,-0.339
853,TM_RPCH,2013,6.272
288,TM_RPCH,2013,6.849
293,TM_RPCH,2013,3.818
566,TM_RPCH,2013,-0.224
964,TM_RPCH,2013,1.807
182,TM_RPCH,2013,7.428
359,TM_RPCH,2013,
453,TM_RPCH,2013,8.707
968,TM_RPCH,2013,9.265
922,TM_RPCH,2013,1.117
714,TM_RPCH,2013,-0.806
862,TM_RPCH,2013,
135,TM_RPCH,2013,
716,TM_RPCH,2013,3.329
456,TM_RPCH,2013,10.035
722,TM_RPCH,2013,5.813
942,TM_RPCH,2013,2.671
718,TM_RPCH,2013,1.924
724,TM_RPCH,2013,-6.713
576,TM_RPCH,2013,6.513
936,TM_RPCH,2013,5.497
961,TM_RPCH,2013,1.771
813,TM_RPCH,2013,11.748
726,TM_RPCH,2013,
199,TM_RPCH,2013,4.039
733,TM_RPCH,2013,
184,TM_RPCH,2013,-0.277
524,TM_RPCH,2013,1.635
361,TM_RPCH,2013,
362,TM_RPCH,2013,
364,TM_RPCH,2013,
732,TM_RPCH,2013,6.797
366,TM_RPCH,2013,6.773
144,TM_RPCH,2013,3.292
146,TM_RPCH,2013,12.42
463,TM_RPCH,2013,
528,TM_RPCH,2013,1.203
923,TM_RPCH,2013,12.816
738,TM_RPCH,2013,4.914
578,TM_RPCH,2013,1.681
537,TM_RPCH,2013,
742,TM_RPCH,2013,17.588
866,TM_RPCH,2013,-0.716
369,TM_RPCH,2013,2.367
744,TM_RPCH,2013,-1.492
186,TM_RPCH,2013,10.92
925,TM_RPCH,2013,16.925
869,TM_RPCH,2013,
746,TM_RPCH,2013,-2.132
926,TM_RPCH,2013,-8.575
466,TM_RPCH,2013,10.74
112,TM_RPCH,2013,3.239
111,TM_RPCH,2013,1.212
298,TM_RPCH,2013,6.053
927,TM_RPCH,2013,3.498
846,TM_RPCH,2013,
299,TM_RPCH,2013,-9.687
582,TM_RPCH,2013,20.448
487,TM_RPCH,2013,-5.622
474,TM_RPCH,2013,-2.659
754,TM_RPCH,2013,16.373
698,TM_RPCH,2013,
512,LUR,2013,
914,LUR,2013,15.9
612,LUR,2013,9.829
171,LUR,2013,6.225
614,LUR,2013,
311,LUR,2013,
213,LUR,2013,7.075
911,LUR,2013,16.2
314,LUR,2013,7.599
193,LUR,2013,5.658
122,LUR,2013,5.35
912,LUR,2013,4.973
313,LUR,2013,15.782
419,LUR,2013,4.3
513,LUR,2013,
316,LUR,2013,11.625
913,LUR,2013,5.436
124,LUR,2013,8.55
339,LUR,2013,12.926
638,LUR,2013,
514,LUR,2013,2.9
218,LUR,2013,4.0
963,LUR,2013,27.5
616,LUR,2013,
223,LUR,2013,7.225
516,LUR,2013,7.7
918,LUR,2013,13.038
748,LUR,2013,
618,LUR,2013,
624,LUR,2013,16.4
522,LUR,2013,
622,LUR,2013,
156,LUR,2013,7.175
626,LUR,2013,
628,LUR,2013,
228,LUR,2013,6.082
924,LUR,2013,
233,LUR,2013,9.883
632,LUR,2013,
636,LUR,2013,
634,LUR,2013,
238,LUR,2013,8.311
662,LUR,2013,
960,LUR,2013,19.808
423,LUR,2013,15.85
935,LUR,2013,6.949
128,LUR,2013,5.758
611,LUR,2013,
321,LUR,2013,
243,LUR,2013,9.196
248,LUR,2013,4.15
469,LUR,2013,12.992
253,LUR,2013,6.046
642,LUR,2013,
643,LUR,2013,
939,LUR,2013,8.628
734,LUR,2013,
644,LUR,2013,
819,LUR,2013,6.367
172,LUR,2013,8.325
132,LUR,2013,10.308
646,LUR,2013,
648,LUR,2013,
915,LUR,2013,26.4
134,LUR,2013,4.95
652,LUR,2013,
174,LUR,2013,27.475
328,LUR,2013,
258,LUR,2013,
656,LUR,2013,
654,LUR,2013,
336,LUR,2013,
263,LUR,2013,
268,LUR,2013,4.096
532,LUR,2013,3.401
944,LUR,2013,9.825
176,LUR,2013,5.833
534,LUR,2013,
536,LUR,2013,6.25
429,LUR,2013,10.4
433,LUR,2013,
178,LUR,2013,13.767
136,LUR,2013,12.35
343,LUR,2013,15.275
158,LUR,2013,4.008
439,LUR,2013,12.6
916,LUR,2013,5.192
664,LUR,2013,
826,LUR,2013,
542,LUR,2013,3.1
967,LUR,2013,30.0
443,LUR,2013,
917,LUR,2013,8.332
544,LUR,2013,
941,LUR,2013,11.868
446,LUR,2013,
666,LUR,2013,
668,LUR,2013,
672,LUR,2013,
946,LUR,2013,11.77
137,LUR,2013,6.83
546,LUR,2013,1.85
674,LUR,2013,
676,LUR,2013,
548,LUR,2013,3.1
556,LUR,2013,
678,LUR,2013,
181,LUR,2013,6.108
867,LUR,2013,
682,LUR,2013,
684,LUR,2013,8.0
273,LUR,2013,4.938
868,LUR,2013,
921,LUR,2013,5.1
948,LUR,2013,7.9
943,LUR,2013,
686,LUR,2013,9.2
688,LUR,2013,
518,LUR,2013,
728,LUR,2013,
836,LUR,2013,
558,LUR,2013,
138,LUR,2013,8.204
196,LUR,2013,5.825
278,LUR,2013,5.746
692,LUR,2013,
694,LUR,2013,9.955
962,LUR,2013,29.0
142,LUR,2013,3.773
449,LUR,2013,
564,LUR,2013,5.975
565,LUR,2013,
283,LUR,2013,4.098
853,LUR,2013,
288,LUR,2013,5.021
293,LUR,2013,5.956
566,LUR,2013,7.075
964,LUR,2013,10.328
182,LUR,2013,17.216
359,LUR,2013,14.3
453,LUR,2013,
968,LUR,2013,8.992
922,LUR,2013,5.5
714,LUR,2013,
862,LUR,2013,
135,LUR,2013,8.079
716,LUR,2013,13.525
456,LUR,2013,5.568
722,LUR,2013,
942,LUR,2013,23.0
718,LUR,2013,3.325
724,LUR,2013,
576,LUR,2013,1.9
936,LUR,2013,14.158
961,LUR,2013,10.1
813,LUR,2013,
726,LUR,2013,
199,LUR,2013,24.725
733,LUR,2013,
184,LUR,2013,26.095
524,LUR,2013,4.4
361,LUR,2013,
362,LUR,2013,
364,LUR,2013,
732,LUR,2013,15.2
366,LUR,2013,6.6
144,LUR,2013,8.108
146,LUR,2013,3.158
463,LUR,2013,
528,LUR,2013,4.18
923,LUR,2013,
738,LUR,2013,
578,LUR,2013,0.7
537,LUR,2013,
742,LUR,2013,
866,LUR,2013,
369,LUR,2013,
744,LUR,2013,15.33
186,LUR,2013,8.9
925,LUR,2013,
869,LUR,2013,
746,LUR,2013,
926,LUR,2013,7.172
466,LUR,2013,
112,LUR,2013,7.625
111,LUR,2013,7.358
298,LUR,2013,6.508
927,LUR,2013,4.86
846,LUR,2013,
299,LUR,2013,7.47
582,LUR,2013,2.18
487,LUR,2013,23.4
474,LUR,2013,
754,LUR,2013,
698,LUR,2013,
512,GGR_NGDP,2013,24.346
914,GGR_NGDP,2013,23.977
612,GGR_NGDP,2013,32.678
171,GGR_NGDP,2013,35.323
614,GGR_NGDP,2013,32.671
311,GGR_NGDP,2013,16.871
213,GGR_NGDP,2013,34.349
911,GGR_NGDP,2013,22.204
314,GGR_NGDP,2013,23.406
193,GGR_NGDP,2013,33.55
122,GGR_NGDP,2013,49.698
912,GGR_NGDP,2013,39.423
313,GGR_NGDP,2013,13.1
419,GGR_NGDP,2013,23.406
513,GGR_NGDP,2013,9.231
316,GGR_NGDP,2013,21.838
913,GGR_NGDP,2013,39.831
124,GGR_NGDP,2013,52.987
339,GGR_NGDP,2013,22.75
638,GGR_NGDP,2013,13.529
514,GGR_NGDP,2013,28.417
218,GGR_NGDP,2013,39.033
963,GGR_NGDP,2013,43.241
616,GGR_NGDP,2013,39.326
223,GGR_NGDP,2013,36.359
516,GGR_NGDP,2013,46.608
918,GGR_NGDP,2013,33.718
748,GGR_NGDP,2013,21.713
618,GGR_NGDP,2013,32.87
624,GGR_NGDP,2013,22.377
522,GGR_NGDP,2013,14.415
622,GGR_NGDP,2013,15.653
156,GGR_NGDP,2013,38.466
626,GGR_NGDP,2013,11.095
628,GGR_NGDP,2013,15.928
228,GGR_NGDP,2013,22.643
924,GGR_NGDP,2013,27.728
233,GGR_NGDP,2013,28.978
632,GGR_NGDP,2013,25.315
636,GGR_NGDP,2013,13.697
634,GGR_NGDP,2013,39.542
238,GGR_NGDP,2013,13.273
662,GGR_NGDP,2013,14.236
960,GGR_NGDP,2013,42.237
423,GGR_NGDP,2013,36.938
935,GGR_NGDP,2013,41.106
128,GGR_NGDP,2013,54.636
611,GGR_NGDP,2013,26.477
321,GGR_NGDP,2013,30.559
243,GGR_NGDP,2013,14.073
248,GGR_NGDP,2013,38.565
469,GGR_NGDP,2013,20.607
253,GGR_NGDP,2013,24.037
642,GGR_NGDP,2013,24.87
643,GGR_NGDP,2013,25.105
939,GGR_NGDP,2013,37.649
734,GGR_NGDP,2013,28.505
644,GGR_NGDP,2013,15.825
819,GGR_NGDP,2013,25.83
172,GGR_NGDP,2013,54.511
132,GGR_NGDP,2013,53.654
646,GGR_NGDP,2013,31.605
648,GGR_NGDP,2013,12.114
915,GGR_NGDP,2013,25.349
134,GGR_NGDP,2013,45.273
652,GGR_NGDP,2013,12.448
174,GGR_NGDP,2013,48.441
328,GGR_NGDP,2013,20.866
258,GGR_NGDP,2013,11.83
656,GGR_NGDP,2013,14.765
654,GGR_NGDP,2013,10.743
336,GGR_NGDP,2013,19.247
263,GGR_NGDP,2013,11.882
268,GGR_NGDP,2013,23.846
532,GGR_NGDP,2013,21.043
944,GGR_NGDP,2013,47.464
176,GGR_NGDP,2013,44.719
534,GGR_NGDP,2013,19.6
536,GGR_NGDP,2013,16.864
429,GGR_NGDP,2013,12.476
433,GGR_NGDP,2013,42.187
178,GGR_NGDP,2013,33.514
136,GGR_NGDP,2013,48.026
343,GGR_NGDP,2013,27.147
158,GGR_NGDP,2013,31.167
439,GGR_NGDP,2013,23.537
916,GGR_NGDP,2013,24.754
664,GGR_NGDP,2013,17.985
826,GGR_NGDP,2013,89.74
542,GGR_NGDP,2013,19.806
967,GGR_NGDP,2013,25.882
443,GGR_NGDP,2013,80.478
917,GGR_NGDP,2013,34.448
544,GGR_NGDP,2013,20.209
941,GGR_NGDP,2013,36.768
446,GGR_NGDP,2013,20.092
666,GGR_NGDP,2013,55.783
668,GGR_NGDP,2013,28.706
672,GGR_NGDP,2013,57.16
946,GGR_NGDP,2013,31.992
137,GGR_NGDP,2013,42.08
546,GGR_NGDP,2013,38.261
674,GGR_NGDP,2013,9.299
676,GGR_NGDP,2013,16.984
548,GGR_NGDP,2013,24.302
556,GGR_NGDP,2013,23.504
678,GGR_NGDP,2013,17.387
181,GGR_NGDP,2013,37.698
867,GGR_NGDP,2013,54.774
682,GGR_NGDP,2013,19.448
684,GGR_NGDP,2013,20.115
273,GGR_NGDP,2013,23.109
868,GGR_NGDP,2013,63.293
921,GGR_NGDP,2013,30.877
948,GGR_NGDP,2013,31.224
943,GGR_NGDP,2013,41.336
686,GGR_NGDP,2013,25.729
688,GGR_NGDP,2013,29.249
518,GGR_NGDP,2013,21.214
728,GGR_NGDP,2013,33.618
836,GGR_NGDP,2013,67.73
558,GGR_NGDP,2013,17.07
138,GGR_NGDP,2013,44.681
196,GGR_NGDP,2013,37.347
278,GGR_NGDP,2013,23.903
692,GGR_NGDP,2013,18.516
694,GGR_NGDP,2013,11.483
962,GGR_NGDP,2013,27.837
142,GGR_NGDP,2013,54.063
449,GGR_NGDP,2013,42.071
564,GGR_NGDP,2013,12.025
565,GGR_NGDP,2013,40.669
283,GGR_NGDP,2013,21.312
853,GGR_NGDP,2013,20.74
288,GGR_NGDP,2013,16.196
293,GGR_NGDP,2013,22.213
566,GGR_NGDP,2013,17.697
964,GGR_NGDP,2013,39.147
182,GGR_NGDP,2013,44.817
359,GGR_NGDP,2013,
453,GGR_NGDP,2013,47.563
968,GGR_NGDP,2013,31.729
922,GGR_NGDP,2013,33.49
714,GGR_NGDP,2013,24.885
862,GGR_NGDP,2013,26.922
135,GGR_NGDP,2013,22.419
716,GGR_NGDP,2013,37.643
456,GGR_NGDP,2013,40.772
722,GGR_NGDP,2013,17.755
942,GGR_NGDP,2013,37.318
718,GGR_NGDP,2013,38.161
724,GGR_NGDP,2013,9.68
576,GGR_NGDP,2013,16.877
936,GGR_NGDP,2013,39.596
961,GGR_NGDP,2013,46.498
813,GGR_NGDP,2013,45.355
726,GGR_NGDP,2013,1.888
199,GGR_NGDP,2013,25.006
733,GGR_NGDP,2013,21.886
184,GGR_NGDP,2013,38.671
524,GGR_NGDP,2013,11.605
361,GGR_NGDP,2013,39.564
362,GGR_NGDP,2013,20.308
364,GGR_NGDP,2013,23.662
732,GGR_NGDP,2013,9.563
366,GGR_NGDP,2013,23.538
144,GGR_NGDP,2013,49.361
146,GGR_NGDP,2013,32.098
463,GGR_NGDP,2013,
528,GGR_NGDP,2013,16.094
923,GGR_NGDP,2013,26.939
738,GGR_NGDP,2013,15.033
578,GGR_NGDP,2013,22.232
537,GGR_NGDP,2013,81.776
742,GGR_NGDP,2013,15.403
866,GGR_NGDP,2013,36.571
369,GGR_NGDP,2013,28.884
744,GGR_NGDP,2013,23.75
186,GGR_NGDP,2013,32.49
925,GGR_NGDP,2013,14.184
869,GGR_NGDP,2013,106.246
746,GGR_NGDP,2013,10.112
926,GGR_NGDP,2013,43.325
466,GGR_NGDP,2013,37.744
112,GGR_NGDP,2013,36.463
111,GGR_NGDP,2013,31.222
298,GGR_NGDP,2013,27.105
927,GGR_NGDP,2013,27.378
846,GGR_NGDP,2013,22.662
299,GGR_NGDP,2013,26.099
582,GGR_NGDP,2013,18.493
487,GGR_NGDP,2013,28.652
474,GGR_NGDP,2013,23.9
754,GGR_NGDP,2013,17.629
698,GGR_NGDP,2013,19.596
512,GGX_NGDP,2013,24.977
914,GGX_NGDP,2013,29.193
612,GGX_NGDP,2013,33.466
171,GGX_NGDP,2013,31.962
614,GGX_NGDP,2013,32.941
311,GGX_NGDP,2013,20.7
213,GGX_NGDP,2013,37.603
911,GGX_NGDP,2013,23.797
314,GGX_NGDP,2013,29.454
193,GGX_NGDP,2013,36.36
122,GGX_NGDP,2013,51.648
912,GGX_NGDP,2013,37.779
313,GGX_NGDP,2013,18.217
419,GGX_NGDP,2013,31.951
513,GGX_NGDP,2013,12.088
316,GGX_NGDP,2013,30.809
913,GGX_NGDP,2013,40.813
124,GGX_NGDP,2013,56.116
339,GGX_NGDP,2013,23.966
638,GGX_NGDP,2013,14.894
514,GGX_NGDP,2013,33.038
218,GGX_NGDP,2013,38.438
963,GGX_NGDP,2013,44.523
616,GGX_NGDP,2013,33.487
223,GGX_NGDP,2013,39.781
516,GGX_NGDP,2013,33.582
918,GGX_NGDP,2013,35.47
748,GGX_NGDP,2013,25.261
618,GGX_NGDP,2013,34.769
624,GGX_NGDP,2013,30.867
522,GGX_NGDP,2013,16.427
622,GGX_NGDP,2013,19.208
156,GGX_NGDP,2013,39.961
626,GGX_NGDP,2013,13.399
628,GGX_NGDP,2013,17.514
228,GGX_NGDP,2013,23.113
924,GGX_NGDP,2013,28.564
233,GGX_NGDP,2013,29.998
632,GGX_NGDP,2013,14.827
636,GGX_NGDP,2013,11.941
634,GGX_NGDP,2013,42.392
238,GGX_NGDP,2013,18.519
662,GGX_NGDP,2013,15.857
960,GGX_NGDP,2013,47.785
423,GGX_NGDP,2013,42.098
935,GGX_NGDP,2013,42.382
128,GGX_NGDP,2013,55.58
611,GGX_NGDP,2013,26.814
321,GGX_NGDP,2013,33.442
243,GGX_NGDP,2013,18.477
248,GGX_NGDP,2013,46.73
469,GGX_NGDP,2013,32.886
253,GGX_NGDP,2013,28.495
642,GGX_NGDP,2013,29.274
643,GGX_NGDP,2013,32.729
939,GGX_NGDP,2013,37.918
734,GGX_NGDP,2013,27.947
644,GGX_NGDP,2013,17.756
819,GGX_NGDP,2013,25.909
172,GGX_NGDP,2013,57.046
132,GGX_NGDP,2013,58.589
646,GGX_NGDP,2013,34.675
648,GGX_NGDP,2013,17.179
915,GGX_NGDP,2013,26.597
134,GGX_NGDP,2013,45.151
652,GGX_NGDP,2013,21.564
174,GGX_NGDP,2013,52.46
328,GGX_NGDP,2013,28.115
258,GGX_NGDP,2013,13.994
656,GGX_NGDP,2013,18.639
654,GGX_NGDP,2013,12.416
336,GGX_NGDP,2013,21.41
263,GGX_NGDP,2013,15.858
268,GGX_NGDP,2013,29.576
532,GGX_NGDP,2013,20.035
944,GGX_NGDP,2013,50.062
176,GGX_NGDP,2013,45.966
534,GGX_NGDP,2013,26.6
536,GGX_NGDP,2013,19.081
429,GGX_NGDP,2013,13.306
433,GGX_NGDP,2013,48.249
178,GGX_NGDP,2013,39.792
136,GGX_NGDP,2013,50.919
343,GGX_NGDP,2013,27.028
158,GGX_NGDP,2013,38.778
439,GGX_NGDP,2013,33.604
916,GGX_NGDP,2013,19.809
664,GGX_NGDP,2013,23.23
826,GGX_NGDP,2013,77.983
542,GGX_NGDP,2013,19.016
967,GGX_NGDP,2013,29.303
443,GGX_NGDP,2013,38.342
917,GGX_NGDP,2013,38.147
544,GGX_NGDP,2013,24.24
941,GGX_NGDP,2013,37.329
446,GGX_NGDP,2013,28.915
666,GGX_NGDP,2013,58.357
668,GGX_NGDP,2013,27.416
672,GGX_NGDP,2013,73.459
946,GGX_NGDP,2013,34.605
137,GGX_NGDP,2013,41.239
546,GGX_NGDP,2013,11.274
674,GGX_NGDP,2013,12.702
676,GGX_NGDP,2013,20.712
548,GGX_NGDP,2013,27.78
556,GGX_NGDP,2013,26.991
678,GGX_NGDP,2013,19.759
181,GGX_NGDP,2013,39.885
867,GGX_NGDP,2013,55.005
682,GGX_NGDP,2013,20.109
684,GGX_NGDP,2013,23.413
273,GGX_NGDP,2013,26.669
868,GGX_NGDP,2013,60.39
921,GGX_NGDP,2013,32.442
948,GGX_NGDP,2013,32.151
943,GGX_NGDP,2013,45.827
686,GGX_NGDP,2013,30.431
688,GGX_NGDP,2013,31.712
518,GGX_NGDP,2013,22.962
728,GGX_NGDP,2013,38.308
836,GGX_NGDP,2013,66.019
558,GGX_NGDP,2013,15.496
138,GGX_NGDP,2013,47.542
196,GGX_NGDP,2013,38.636
278,GGX_NGDP,2013,24.203
692,GGX_NGDP,2013,20.448
694,GGX_NGDP,2013,14.145
962,GGX_NGDP,2013,31.673
142,GGX_NGDP,2013,43.454
449,GGX_NGDP,2013,39.293
564,GGX_NGDP,2013,19.506
565,GGX_NGDP,2013,40.125
283,GGX_NGDP,2013,23.722
853,GGX_NGDP,2013,27.61
288,GGX_NGDP,2013,17.518
293,GGX_NGDP,2013,21.458
566,GGX_NGDP,2013,17.325
964,GGX_NGDP,2013,43.415
182,GGX_NGDP,2013,49.921
359,GGX_NGDP,2013,
453,GGX_NGDP,2013,28.293
968,GGX_NGDP,2013,34.169
922,GGX_NGDP,2013,34.652
714,GGX_NGDP,2013,26.154
862,GGX_NGDP,2013,30.738
135,GGX_NGDP,2013,30.16
716,GGX_NGDP,2013,35.509
456,GGX_NGDP,2013,35.187
722,GGX_NGDP,2013,22.09
942,GGX_NGDP,2013,42.311
718,GGX_NGDP,2013,37.832
724,GGX_NGDP,2013,11.424
576,GGX_NGDP,2013,10.915
936,GGX_NGDP,2013,42.474
961,GGX_NGDP,2013,57.725
813,GGX_NGDP,2013,41.784
726,GGX_NGDP,2013,2.001
199,GGX_NGDP,2013,28.91
733,GGX_NGDP,2013,25.336
184,GGX_NGDP,2013,46.162
524,GGX_NGDP,2013,16.609
361,GGX_NGDP,2013,28.634
362,GGX_NGDP,2013,25.083
364,GGX_NGDP,2013,29.479
732,GGX_NGDP,2013,15.324
366,GGX_NGDP,2013,26.871
144,GGX_NGDP,2013,50.859
146,GGX_NGDP,2013,32.53
463,GGX_NGDP,2013,
528,GGX_NGDP,2013,19.336
923,GGX_NGDP,2013,27.673
738,GGX_NGDP,2013,18.792
578,GGX_NGDP,2013,21.647
537,GGX_NGDP,2013,96.143
742,GGX_NGDP,2013,20.485
866,GGX_NGDP,2013,38.013
369,GGX_NGDP,2013,31.571
744,GGX_NGDP,2013,30.798
186,GGX_NGDP,2013,33.702
925,GGX_NGDP,2013,13.005
869,GGX_NGDP,2013,80.202
746,GGX_NGDP,2013,13.303
926,GGX_NGDP,2013,48.11
466,GGX_NGDP,2013,29.561
112,GGX_NGDP,2013,41.845
111,GGX_NGDP,2013,35.782
298,GGX_NGDP,2013,28.827
927,GGX_NGDP,2013,25.227
846,GGX_NGDP,2013,22.908
299,GGX_NGDP,2013,36.451
582,GGX_NGDP,2013,24.457
487,GGX_NGDP,2013,30.182
474,GGX_NGDP,2013,30.797
754,GGX_NGDP,2013,24.025
698,GGX_NGDP,2013,20.565
512,GGSB_NPGDP,2013,
914,GGSB_NPGDP,2013,
612,GGSB_NPGDP,2013,
171,GGSB_NPGDP,2013,
614,GGSB_NPGDP,2013,-9.899
311,GGSB_NPGDP,2013,
213,GGSB_NPGDP,2013,-3.966
911,GGSB_NPGDP,2013,
314,GGSB_NPGDP,2013,
193,GGSB_NPGDP,2013,-3.296
122,GGSB_NPGDP,2013,-1.99
912,GGSB_NPGDP,2013,
313,GGSB_NPGDP,2013,
419,GGSB_NPGDP,2013,
513,GGSB_NPGDP,2013,
316,GGSB_NPGDP,2013,-9.27
913,GGSB_NPGDP,2013,-1.453
124,GGSB_NPGDP,2013,-3.252
339,GGSB_NPGDP,2013,
638,GGSB_NPGDP,2013,
514,GGSB_NPGDP,2013,
218,GGSB_NPGDP,2013,
963,GGSB_NPGDP,2013,0.226
616,GGSB_NPGDP,2013,2.826
223,GGSB_NPGDP,2013,-5.236
516,GGSB_NPGDP,2013,
918,GGSB_NPGDP,2013,-1.326
748,GGSB_NPGDP,2013,
618,GGSB_NPGDP,2013,
624,GGSB_NPGDP,2013,
522,GGSB_NPGDP,2013,
622,GGSB_NPGDP,2013,
156,GGSB_NPGDP,2013,-1.499
626,GGSB_NPGDP,2013,
628,GGSB_NPGDP,2013,
228,GGSB_NPGDP,2013,-0.532
924,GGSB_NPGDP,2013,-0.919
233,GGSB_NPGDP,2013,-2.807
632,GGSB_NPGDP,2013,
636,GGSB_NPGDP,2013,
634,GGSB_NPGDP,2013,
238,GGSB_NPGDP,2013,-5.178
662,GGSB_NPGDP,2013,
960,GGSB_NPGDP,2013,-5.345
423,GGSB_NPGDP,2013,-2.133
935,GGSB_NPGDP,2013,-4.402
128,GGSB_NPGDP,2013,-1.13
611,GGSB_NPGDP,2013,
321,GGSB_NPGDP,2013,
243,GGSB_NPGDP,2013,-3.061
248,GGSB_NPGDP,2013,-6.407
469,GGSB_NPGDP,2013,-12.505
253,GGSB_NPGDP,2013,-4.549
642,GGSB_NPGDP,2013,
643,GGSB_NPGDP,2013,
939,GGSB_NPGDP,2013,-0.109
734,GGSB_NPGDP,2013,
644,GGSB_NPGDP,2013,
819,GGSB_NPGDP,2013,
172,GGSB_NPGDP,2013,-0.855
132,GGSB_NPGDP,2013,-3.653
646,GGSB_NPGDP,2013,
648,GGSB_NPGDP,2013,-5.352
915,GGSB_NPGDP,2013,-0.915
134,GGSB_NPGDP,2013,0.703
652,GGSB_NPGDP,2013,
174,GGSB_NPGDP,2013,4.952
328,GGSB_NPGDP,2013,-5.196
258,GGSB_NPGDP,2013,-2.26
656,GGSB_NPGDP,2013,
654,GGSB_NPGDP,2013,
336,GGSB_NPGDP,2013,-3.118
263,GGSB_NPGDP,2013,
268,GGSB_NPGDP,2013,
532,GGSB_NPGDP,2013,1.013
944,GGSB_NPGDP,2013,-1.53
176,GGSB_NPGDP,2013,-1.409
534,GGSB_NPGDP,2013,-6.658
536,GGSB_NPGDP,2013,-2.547
429,GGSB_NPGDP,2013,
