WEO_Country_Group_Code,WEO_Subject_Code,Year,Value
1,BCA_NGDPD,2014,
110,BCA_NGDPD,2014,0.483
163,BCA_NGDPD,2014,2.289
119,BCA_NGDPD,2014,-0.649
123,BCA_NGDPD,2014,4.84
998,BCA_NGDPD,2014,2.87
510,BCA_NGDPD,2014,2.94
200,BCA_NGDPD,2014,0.491
505,BCA_NGDPD,2014,1.499
903,BCA_NGDPD,2014,-0.143
205,BCA_NGDPD,2014,-3.267
400,BCA_NGDPD,2014,4.702
603,BCA_NGDPD,2014,-3.493
1,GGR_NGDP,2014,
110,GGR_NGDP,2014,36.521
163,GGR_NGDP,2014,47.076
119,GGR_NGDP,2014,36.503
123,GGR_NGDP,2014,31.795
998,GGR_NGDP,2014,46.682
510,GGR_NGDP,2014,18.77
200,GGR_NGDP,2014,27.525
505,GGR_NGDP,2014,25.258
903,GGR_NGDP,2014,34.744
205,GGR_NGDP,2014,29.239
400,GGR_NGDP,2014,29.992
603,GGR_NGDP,2014,18.412
1,GGSB_NPGDP,2014,
110,GGSB_NPGDP,2014,-2.599
163,GGSB_NPGDP,2014,-0.663
119,GGSB_NPGDP,2014,-3.041
123,GGSB_NPGDP,2014,-1.306
998,GGSB_NPGDP,2014,
510,GGSB_NPGDP,2014,
200,GGSB_NPGDP,2014,
505,GGSB_NPGDP,2014,
903,GGSB_NPGDP,2014,
205,GGSB_NPGDP,2014,
400,GGSB_NPGDP,2014,
603,GGSB_NPGDP,2014,
1,GGX_NGDP,2014,
110,GGX_NGDP,2014,39.603
163,GGX_NGDP,2014,49.629
119,GGX_NGDP,2014,40.118
123,GGX_NGDP,2014,31.624
998,GGX_NGDP,2014,49.137
510,GGX_NGDP,2014,19.183
200,GGX_NGDP,2014,29.896
505,GGX_NGDP,2014,27.001
903,GGX_NGDP,2014,36.427
205,GGX_NGDP,2014,34.08
400,GGX_NGDP,2014,31.301
603,GGX_NGDP,2014,21.813
1,GGXWDG_NGDP,2014,
110,GGXWDG_NGDP,2014,103.257
163,GGXWDG_NGDP,2014,92.785
119,GGXWDG_NGDP,2014,116.991
123,GGXWDG_NGDP,2014,40.232
998,GGXWDG_NGDP,2014,88.488
510,GGXWDG_NGDP,2014,45.097
200,GGXWDG_NGDP,2014,39.775
505,GGXWDG_NGDP,2014,43.114
903,GGXWDG_NGDP,2014,29.227
205,GGXWDG_NGDP,2014,50.77
400,GGXWDG_NGDP,2014,25.767
603,GGXWDG_NGDP,2014,31.446
1,LUR,2014,
110,LUR,2014,7.335
163,LUR,2014,11.725
119,LUR,2014,6.364
123,LUR,2014,4.588
998,LUR,2014,
510,LUR,2014,
200,LUR,2014,
505,LUR,2014,
903,LUR,2014,
205,LUR,2014,
400,LUR,2014,
603,LUR,2014,
1,NGDP_RPCH,2014,3.508
110,NGDP_RPCH,2014,2.103
163,NGDP_RPCH,2014,1.412
119,NGDP_RPCH,2014,1.969
123,NGDP_RPCH,2014,2.971
998,NGDP_RPCH,2014,1.722
510,NGDP_RPCH,2014,4.392
200,NGDP_RPCH,2014,4.665
505,NGDP_RPCH,2014,6.849
903,NGDP_RPCH,2014,1.916
205,NGDP_RPCH,2014,1.295
400,NGDP_RPCH,2014,3.367
603,NGDP_RPCH,2014,4.953
1,NGSD_NGDP,2014,26.428
110,NGSD_NGDP,2014,22.372
163,NGSD_NGDP,2014,22.81
119,NGSD_NGDP,2014,20.847
123,NGSD_NGDP,2014,30.503
998,NGSD_NGDP,2014,22.952
510,NGSD_NGDP,2014,31.644
200,NGSD_NGDP,2014,32.665
505,NGSD_NGDP,2014,42.725
903,NGSD_NGDP,2014,23.449
205,NGSD_NGDP,2014,18.167
400,NGSD_NGDP,2014,32.767
603,NGSD_NGDP,2014,18.5
1,NID_NGDP,2014,25.751
110,NID_NGDP,2014,21.626
163,NID_NGDP,2014,19.72
119,NID_NGDP,2014,21.123
123,NID_NGDP,2014,25.655
998,NID_NGDP,2014,20.085
510,NID_NGDP,2014,28.705
200,NID_NGDP,2014,32.218
505,NID_NGDP,2014,41.235
903,NID_NGDP,2014,23.727
205,NID_NGDP,2014,21.467
400,NID_NGDP,2014,27.313
603,NID_NGDP,2014,21.963
1,PCPIPCH,2014,3.158
110,PCPIPCH,2014,1.353
163,PCPIPCH,2014,0.432
119,PCPIPCH,2014,1.51
123,PCPIPCH,2014,1.402
998,PCPIPCH,2014,0.401
510,PCPIPCH,2014,4.22
200,PCPIPCH,2014,4.712
505,PCPIPCH,2014,3.463
903,PCPIPCH,2014,6.587
205,PCPIPCH,2014,4.836
400,PCPIPCH,2014,6.572
603,PCPIPCH,2014,6.178
1,PPPPC,2014,
110,PPPPC,2014,46269.49
163,PPPPC,2014,
119,PPPPC,2014,47927.054
123,PPPPC,2014,45250.196
998,PPPPC,2014,38994.832
510,PPPPC,2014,11630.815
200,PPPPC,2014,9643.749
505,PPPPC,2014,8392.603
903,PPPPC,2014,22202.567
205,PPPPC,2014,15753.447
400,PPPPC,2014,11333.788
603,PPPPC,2014,3890.907
1,PPPSH,2014,
110,PPPSH,2014,45.145
163,PPPSH,2014,
119,PPPSH,2014,33.374
123,PPPSH,2014,7.008
998,PPPSH,2014,15.927
510,PPPSH,2014,4.918
200,PPPSH,2014,54.855
505,PPPSH,2014,27.361
903,PPPSH,2014,7.662
205,PPPSH,2014,8.733
400,PPPSH,2014,7.845
603,PPPSH,2014,3.254
1,TM_RPCH,2014,4.068
110,TM_RPCH,2014,3.938
163,TM_RPCH,2014,4.351
119,TM_RPCH,2014,4.787
123,TM_RPCH,2014,1.342
998,TM_RPCH,2014,
510,TM_RPCH,2014,1.632
200,TM_RPCH,2014,4.295
505,TM_RPCH,2014,6.194
903,TM_RPCH,2014,-1.012
205,TM_RPCH,2014,0.546
400,TM_RPCH,2014,7.398
603,TM_RPCH,2014,7.434
1,TX_RPCH,2014,3.48
110,TX_RPCH,2014,3.789
163,TX_RPCH,2014,4.217
119,TX_RPCH,2014,4.186
123,TX_RPCH,2014,2.232
998,TX_RPCH,2014,
510,TX_RPCH,2014,3.304
200,TX_RPCH,2014,2.961
505,TX_RPCH,2014,4.671
903,TX_RPCH,2014,2.519
205,TX_RPCH,2014,1.664
400,TX_RPCH,2014,0.885
603,TX_RPCH,2014,0.885
1,BCA_NGDPD,2015,
110,BCA_NGDPD,2015,0.594
163,BCA_NGDPD,2015,2.617
119,BCA_NGDPD,2015,-0.481
123,BCA_NGDPD,2015,5.281
998,BCA_NGDPD,2015,3.146
510,BCA_NGDPD,2015,3.861
200,BCA_NGDPD,2015,-0.294
505,BCA_NGDPD,2015,1.858
903,BCA_NGDPD,2015,1.113
205,BCA_NGDPD,2015,-3.529
400,BCA_NGDPD,2015,-3.928
603,BCA_NGDPD,2015,-5.528
1,GGR_NGDP,2015,
110,GGR_NGDP,2015,36.104
163,GGR_NGDP,2015,46.684
119,GGR_NGDP,2015,36.285
123,GGR_NGDP,2015,30.959
998,GGR_NGDP,2015,46.296
510,GGR_NGDP,2015,18.046
200,GGR_NGDP,2015,26.662
505,GGR_NGDP,2015,25.881
903,GGR_NGDP,2015,34.172
205,GGR_NGDP,2015,29.299
400,GGR_NGDP,2015,24.205
603,GGR_NGDP,2015,16.478
1,GGSB_NPGDP,2015,
110,GGSB_NPGDP,2015,-2.271
163,GGSB_NPGDP,2015,-0.487
119,GGSB_NPGDP,2015,-2.628
123,GGSB_NPGDP,2015,-1.098
998,GGSB_NPGDP,2015,
510,GGSB_NPGDP,2015,
200,GGSB_NPGDP,2015,
505,GGSB_NPGDP,2015,
903,GGSB_NPGDP,2015,
205,GGSB_NPGDP,2015,
400,GGSB_NPGDP,2015,
603,GGSB_NPGDP,2015,
1,GGX_NGDP,2015,
110,GGX_NGDP,2015,38.686
163,GGX_NGDP,2015,48.658
119,GGX_NGDP,2015,39.305
123,GGX_NGDP,2015,30.983
998,GGX_NGDP,2015,48.171
510,GGX_NGDP,2015,19.016
200,GGX_NGDP,2015,30.689
505,GGX_NGDP,2015,29.017
903,GGX_NGDP,2015,36.433
205,GGX_NGDP,2015,35.188
400,GGX_NGDP,2015,31.0
603,GGX_NGDP,2015,20.565
1,GGXWDG_NGDP,2015,
110,GGXWDG_NGDP,2015,102.819
163,GGXWDG_NGDP,2015,90.878
119,GGXWDG_NGDP,2015,116.016
123,GGXWDG_NGDP,2015,41.162
998,GGXWDG_NGDP,2015,86.414
510,GGXWDG_NGDP,2015,46.508
200,GGXWDG_NGDP,2015,43.626
505,GGXWDG_NGDP,2015,44.614
903,GGXWDG_NGDP,2015,30.991
205,GGXWDG_NGDP,2015,56.643
400,GGXWDG_NGDP,2015,35.411
603,GGXWDG_NGDP,2015,37.113
1,LUR,2015,
110,LUR,2015,6.728
163,LUR,2015,10.967
119,LUR,2015,5.796
123,LUR,2015,4.464
998,LUR,2015,
510,LUR,2015,
200,LUR,2015,
505,LUR,2015,
903,LUR,2015,
205,LUR,2015,
400,LUR,2015,
603,LUR,2015,
1,NGDP_RPCH,2015,3.431
110,NGDP_RPCH,2015,2.397
163,NGDP_RPCH,2015,2.085
119,NGDP_RPCH,2015,2.177
123,NGDP_RPCH,2015,2.357
998,NGDP_RPCH,2015,2.542
510,NGDP_RPCH,2015,4.566
200,NGDP_RPCH,2015,4.267
505,NGDP_RPCH,2015,6.812
903,NGDP_RPCH,2015,0.934
205,NGDP_RPCH,2015,0.361
400,NGDP_RPCH,2015,2.915
603,NGDP_RPCH,2015,3.215
1,NGSD_NGDP,2015,26.195
110,NGSD_NGDP,2015,22.639
163,NGSD_NGDP,2015,23.53
119,NGSD_NGDP,2015,21.053
123,NGSD_NGDP,2015,30.73
998,NGSD_NGDP,2015,23.661
510,NGSD_NGDP,2015,31.55
200,NGSD_NGDP,2015,31.701
505,NGSD_NGDP,2015,41.14
903,NGSD_NGDP,2015,24.711
205,NGSD_NGDP,2015,17.031
400,NGSD_NGDP,2015,24.27
603,NGSD_NGDP,2015,17.065
1,NID_NGDP,2015,25.791
110,NID_NGDP,2015,21.852
163,NID_NGDP,2015,20.092
119,NID_NGDP,2015,21.31
123,NID_NGDP,2015,25.185
998,NID_NGDP,2015,20.517
510,NID_NGDP,2015,27.689
200,NID_NGDP,2015,31.996
505,NID_NGDP,2015,39.286
903,NID_NGDP,2015,23.715
205,NID_NGDP,2015,20.541
400,NID_NGDP,2015,27.725
603,NID_NGDP,2015,22.293
1,PCPIPCH,2015,2.704
110,PCPIPCH,2015,0.305
163,PCPIPCH,2015,0.193
119,PCPIPCH,2015,0.31
123,PCPIPCH,2015,0.57
998,PCPIPCH,2015,0.106
510,PCPIPCH,2015,3.007
200,PCPIPCH,2015,4.738
505,PCPIPCH,2015,2.646
903,PCPIPCH,2015,10.85
205,PCPIPCH,2015,5.318
400,PCPIPCH,2015,5.431
603,PCPIPCH,2015,6.56
1,PPPPC,2015,
110,PPPPC,2015,47558.775
163,PPPPC,2015,
119,PPPPC,2015,49166.783
123,PPPPC,2015,46347.624
998,PPPPC,2015,40229.068
510,PPPPC,2015,12131.094
200,PPPPC,2015,10000.875
505,PPPPC,2015,8964.591
903,PPPPC,2015,22510.049
205,PPPPC,2015,15773.39
400,PPPPC,2015,11484.086
603,PPPPC,2015,3942.704
1,PPPSH,2015,
110,PPPSH,2015,44.723
163,PPPSH,2015,
119,PPPSH,2015,33.003
123,PPPSH,2015,6.938
998,PPPSH,2015,15.793
510,PPPSH,2015,4.977
200,PPPSH,2015,55.277
505,PPPSH,2015,28.283
903,PPPSH,2015,7.471
205,PPPSH,2015,8.473
400,PPPSH,2015,7.802
603,PPPSH,2015,3.248
1,TM_RPCH,2015,2.726
110,TM_RPCH,2015,4.789
163,TM_RPCH,2015,7.556
119,TM_RPCH,2015,4.352
123,TM_RPCH,2015,2.113
998,TM_RPCH,2015,
510,TM_RPCH,2015,1.035
200,TM_RPCH,2015,-0.892
505,TM_RPCH,2015,0.677
903,TM_RPCH,2015,-7.568
205,TM_RPCH,2015,-1.691
400,TM_RPCH,2015,0.864
603,TM_RPCH,2015,2.662
1,TX_RPCH,2015,3.137
110,TX_RPCH,2015,3.81
163,TX_RPCH,2015,6.388
119,TX_RPCH,2015,2.855
123,TX_RPCH,2015,2.204
998,TX_RPCH,2015,
510,TX_RPCH,2015,2.81
200,TX_RPCH,2015,1.981
505,TX_RPCH,2015,-0.795
903,TX_RPCH,2015,3.651
205,TX_RPCH,2015,3.76
400,TX_RPCH,2015,5.937
603,TX_RPCH,2015,3.067
1,BCA_NGDPD,2016,
110,BCA_NGDPD,2016,0.783
163,BCA_NGDPD,2016,2.975
119,BCA_NGDPD,2016,-0.168
123,BCA_NGDPD,2016,4.846
998,BCA_NGDPD,2016,3.364
510,BCA_NGDPD,2016,3.91
200,BCA_NGDPD,2016,-0.372
505,BCA_NGDPD,2016,1.286
903,BCA_NGDPD,2016,-0.179
205,BCA_NGDPD,2016,-2.196
400,BCA_NGDPD,2016,-4.151
603,BCA_NGDPD,2016,-3.483
1,GGR_NGDP,2016,
110,GGR_NGDP,2016,35.915
163,GGR_NGDP,2016,46.496
119,GGR_NGDP,2016,35.982
123,GGR_NGDP,2016,31.376
998,GGR_NGDP,2016,46.065
510,GGR_NGDP,2016,17.6
200,GGR_NGDP,2016,26.276
505,GGR_NGDP,2016,25.624
903,GGR_NGDP,2016,34.221
205,GGR_NGDP,2016,29.447
400,GGR_NGDP,2016,22.348
603,GGR_NGDP,2016,15.629
1,GGSB_NPGDP,2016,
110,GGSB_NPGDP,2016,-2.46
163,GGSB_NPGDP,2016,-0.483
119,GGSB_NPGDP,2016,-2.993
123,GGSB_NPGDP,2016,-0.559
998,GGSB_NPGDP,2016,
510,GGSB_NPGDP,2016,
200,GGSB_NPGDP,2016,
505,GGSB_NPGDP,2016,
903,GGSB_NPGDP,2016,
205,GGSB_NPGDP,2016,
400,GGSB_NPGDP,2016,
603,GGSB_NPGDP,2016,
1,GGX_NGDP,2016,
110,GGX_NGDP,2016,38.562
163,GGX_NGDP,2016,47.981
119,GGX_NGDP,2016,39.308
123,GGX_NGDP,2016,30.89
998,GGX_NGDP,2016,47.422
510,GGX_NGDP,2016,18.556
200,GGX_NGDP,2016,30.632
505,GGX_NGDP,2016,29.354
903,GGX_NGDP,2016,36.805
205,GGX_NGDP,2016,34.773
400,GGX_NGDP,2016,29.76
603,GGX_NGDP,2016,19.917
1,GGXWDG_NGDP,2016,
110,GGXWDG_NGDP,2016,105.214
163,GGXWDG_NGDP,2016,89.78
119,GGXWDG_NGDP,2016,119.119
123,GGXWDG_NGDP,2016,41.587
998,GGXWDG_NGDP,2016,85.618
510,GGXWDG_NGDP,2016,46.593
200,GGXWDG_NGDP,2016,49.026
505,GGXWDG_NGDP,2016,51.128
903,GGXWDG_NGDP,2016,31.794
205,GGXWDG_NGDP,2016,60.292
400,GGXWDG_NGDP,2016,42.61
603,GGXWDG_NGDP,2016,41.76
1,LUR,2016,
110,LUR,2016,6.26
163,LUR,2016,10.108
119,LUR,2016,5.446
123,LUR,2016,4.349
998,LUR,2016,
510,LUR,2016,
200,LUR,2016,
505,LUR,2016,
903,LUR,2016,
205,LUR,2016,
400,LUR,2016,
603,LUR,2016,
1,NGDP_RPCH,2016,3.257
110,NGDP_RPCH,2016,1.829
163,NGDP_RPCH,2016,1.839
119,NGDP_RPCH,2016,1.583
123,NGDP_RPCH,2016,2.688
998,NGDP_RPCH,2016,1.975
510,NGDP_RPCH,2016,4.79
200,NGDP_RPCH,2016,4.385
505,NGDP_RPCH,2016,6.812
903,NGDP_RPCH,2016,1.723
205,NGDP_RPCH,2016,-0.763
400,NGDP_RPCH,2016,4.33
603,NGDP_RPCH,2016,1.508
1,NGSD_NGDP,2016,25.804
110,NGSD_NGDP,2016,22.372
163,NGSD_NGDP,2016,24.001
119,NGSD_NGDP,2016,20.729
123,NGSD_NGDP,2016,30.348
998,NGSD_NGDP,2016,24.022
510,NGSD_NGDP,2016,32.097
200,NGSD_NGDP,2016,31.257
505,NGSD_NGDP,2016,39.951
903,NGSD_NGDP,2016,23.598
205,NGSD_NGDP,2016,17.174
400,NGSD_NGDP,2016,23.677
603,NGSD_NGDP,2016,18.108
1,NID_NGDP,2016,25.476
110,NID_NGDP,2016,21.702
163,NID_NGDP,2016,20.332
119,NID_NGDP,2016,21.058
123,NID_NGDP,2016,25.294
998,NID_NGDP,2016,20.665
510,NID_NGDP,2016,28.186
200,NID_NGDP,2016,31.575
505,NID_NGDP,2016,38.66
903,NID_NGDP,2016,23.878
205,NID_NGDP,2016,19.315
400,NID_NGDP,2016,27.025
603,NID_NGDP,2016,21.225
1,PCPIPCH,2016,2.682
110,PCPIPCH,2016,0.747
163,PCPIPCH,2016,0.235
119,PCPIPCH,2016,0.784
123,PCPIPCH,2016,0.948
998,PCPIPCH,2016,0.149
510,PCPIPCH,2016,2.024
200,PCPIPCH,2016,4.274
505,PCPIPCH,2016,2.777
903,PCPIPCH,2016,5.633
205,PCPIPCH,2016,5.433
400,PCPIPCH,2016,5.341
603,PCPIPCH,2016,10.013
1,PPPPC,2016,
110,PPPPC,2016,48633.947
163,PPPPC,2016,
119,PPPPC,2016,50160.183
123,PPPPC,2016,47654.537
998,PPPPC,2016,41323.271
510,PPPPC,2016,12672.432
200,PPPPC,2016,10382.081
505,PPPPC,2016,9570.376
903,PPPPC,2016,23046.0
205,PPPPC,2016,15613.57
400,PPPPC,2016,11813.631
603,PPPPC,2016,3928.656
1,PPPSH,2016,
110,PPPSH,2016,44.146
163,PPPSH,2016,
119,PPPSH,2016,32.5
123,PPPSH,2016,6.906
998,PPPSH,2016,15.611
510,PPPSH,2016,5.055
200,PPPSH,2016,55.854
505,PPPSH,2016,29.283
903,PPPSH,2016,7.365
205,PPPSH,2016,8.132
400,PPPSH,2016,7.881
603,PPPSH,2016,3.192
1,TM_RPCH,2016,2.101
110,TM_RPCH,2016,2.49
163,TM_RPCH,2016,3.889
119,TM_RPCH,2016,2.128
123,TM_RPCH,2016,2.19
998,TM_RPCH,2016,
510,TM_RPCH,2016,1.708
200,TM_RPCH,2016,1.406
505,TM_RPCH,2016,4.623
903,TM_RPCH,2016,3.476
205,TM_RPCH,2016,-2.912
400,TM_RPCH,2016,-1.679
603,TM_RPCH,2016,-8.466
1,TX_RPCH,2016,2.286
110,TX_RPCH,2016,2.017
163,TX_RPCH,2016,2.756
119,TX_RPCH,2016,1.504
123,TX_RPCH,2016,1.862
998,TX_RPCH,2016,
510,TX_RPCH,2016,2.17
200,TX_RPCH,2016,2.769
505,TX_RPCH,2016,2.665
903,TX_RPCH,2016,3.892
205,TX_RPCH,2016,2.333
400,TX_RPCH,2016,3.305
603,TX_RPCH,2016,-0.367
1,BCA_NGDPD,2017,
110,BCA_NGDPD,2017,0.953
163,BCA_NGDPD,2017,3.121
119,BCA_NGDPD,2017,0.051
123,BCA_NGDPD,2017,4.527
998,BCA_NGDPD,2017,3.199
510,BCA_NGDPD,2017,3.933
200,BCA_NGDPD,2017,-0.075
505,BCA_NGDPD,2017,0.916
903,BCA_NGDPD,2017,-0.553
205,BCA_NGDPD,2017,-1.787
400,BCA_NGDPD,2017,-0.997
603,BCA_NGDPD,2017,-1.985
1,GGR_NGDP,2017,
110,GGR_NGDP,2017,35.773
163,GGR_NGDP,2017,46.45
119,GGR_NGDP,2017,35.786
123,GGR_NGDP,2017,31.655
998,GGR_NGDP,2017,46.0
510,GGR_NGDP,2017,17.417
200,GGR_NGDP,2017,26.571
505,GGR_NGDP,2017,25.757
903,GGR_NGDP,2017,34.164
205,GGR_NGDP,2017,29.116
400,GGR_NGDP,2017,23.756
603,GGR_NGDP,2017,16.527
1,GGSB_NPGDP,2017,
110,GGSB_NPGDP,2017,-2.517
163,GGSB_NPGDP,2017,-0.532
119,GGSB_NPGDP,2017,-3.211
123,GGSB_NPGDP,2017,-0.101
998,GGSB_NPGDP,2017,
510,GGSB_NPGDP,2017,
200,GGSB_NPGDP,2017,
505,GGSB_NPGDP,2017,
903,GGSB_NPGDP,2017,
205,GGSB_NPGDP,2017,
400,GGSB_NPGDP,2017,
603,GGSB_NPGDP,2017,
1,GGX_NGDP,2017,
110,GGX_NGDP,2017,38.232
163,GGX_NGDP,2017,47.46
119,GGX_NGDP,2017,39.144
123,GGX_NGDP,2017,30.481
998,GGX_NGDP,2017,46.875
510,GGX_NGDP,2017,18.096
200,GGX_NGDP,2017,30.352
505,GGX_NGDP,2017,29.37
903,GGX_NGDP,2017,35.783
205,GGX_NGDP,2017,34.218
400,GGX_NGDP,2017,28.238
603,GGX_NGDP,2017,20.907
1,GGXWDG_NGDP,2017,
110,GGXWDG_NGDP,2017,102.831
163,GGXWDG_NGDP,2017,87.493
119,GGXWDG_NGDP,2017,116.985
123,GGXWDG_NGDP,2017,41.12
998,GGXWDG_NGDP,2017,83.098
510,GGXWDG_NGDP,2017,47.137
200,GGXWDG_NGDP,2017,51.193
505,GGXWDG_NGDP,2017,54.358
903,GGXWDG_NGDP,2017,29.857
205,GGXWDG_NGDP,2017,62.577
400,GGXWDG_NGDP,2017,43.323
603,GGXWDG_NGDP,2017,43.72
1,LUR,2017,
110,LUR,2017,5.679
163,LUR,2017,9.125
119,LUR,2017,4.978
123,LUR,2017,4.151
998,LUR,2017,
510,LUR,2017,
200,LUR,2017,
505,LUR,2017,
903,LUR,2017,
205,LUR,2017,
400,LUR,2017,
603,LUR,2017,
1,NGDP_RPCH,2017,3.837
110,NGDP_RPCH,2017,2.582
163,NGDP_RPCH,2017,2.614
119,NGDP_RPCH,2017,2.357
123,NGDP_RPCH,2017,3.169
998,NGDP_RPCH,2017,3.021
510,NGDP_RPCH,2017,5.194
200,NGDP_RPCH,2017,4.808
505,NGDP_RPCH,2017,6.628
903,NGDP_RPCH,2017,4.181
205,NGDP_RPCH,2017,1.387
400,NGDP_RPCH,2017,2.609
603,NGDP_RPCH,2017,2.96
1,NGSD_NGDP,2017,26.445
110,NGSD_NGDP,2017,22.954
163,NGSD_NGDP,2017,24.43
119,NGSD_NGDP,2017,21.293
123,NGSD_NGDP,2017,30.642
998,NGSD_NGDP,2017,24.396
510,NGSD_NGDP,2017,32.605
200,NGSD_NGDP,2017,31.735
505,NGSD_NGDP,2017,40.103
903,NGSD_NGDP,2017,23.979
205,NGSD_NGDP,2017,17.018
400,NGSD_NGDP,2017,26.135
603,NGSD_NGDP,2017,19.526
1,NID_NGDP,2017,25.966
110,NID_NGDP,2017,22.134
163,NID_NGDP,2017,20.895
119,NID_NGDP,2017,21.453
123,NID_NGDP,2017,25.813
998,NID_NGDP,2017,21.2
510,NID_NGDP,2017,28.673
200,NID_NGDP,2017,31.863
505,NID_NGDP,2017,39.19
903,NID_NGDP,2017,24.63
205,NID_NGDP,2017,18.793
400,NID_NGDP,2017,26.966
603,NID_NGDP,2017,21.291
1,PCPIPCH,2017,3.236
110,PCPIPCH,2017,1.707
163,PCPIPCH,2017,1.538
119,PCPIPCH,2017,1.759
123,PCPIPCH,2017,1.47
998,PCPIPCH,2017,1.59
510,PCPIPCH,2017,2.786
200,PCPIPCH,2017,4.444
505,PCPIPCH,2017,2.443
903,PCPIPCH,2017,5.616
205,PCPIPCH,2017,6.287
400,PCPIPCH,2017,6.968
603,PCPIPCH,2017,10.571
1,PPPPC,2017,
110,PPPPC,2017,50567.752
163,PPPPC,2017,
119,PPPPC,2017,52051.217
123,PPPPC,2017,49717.773
998,PPPPC,2017,43257.86
510,PPPPC,2017,13421.067
200,PPPPC,2017,10920.573
505,PPPPC,2017,10291.935
903,PPPPC,2017,24371.311
205,PPPPC,2017,15944.706
400,PPPPC,2017,12040.046
603,PPPPC,2017,4004.554
1,PPPSH,2017,
110,PPPSH,2017,43.639
163,PPPSH,2017,
119,PPPSH,2017,32.058
123,PPPSH,2017,6.865
998,PPPSH,2017,15.495
510,PPPSH,2017,5.125
200,PPPSH,2017,56.361
505,PPPSH,2017,30.089
903,PPPSH,2017,7.39
205,PPPSH,2017,7.934
400,PPPSH,2017,7.783
603,PPPSH,2017,3.164
1,TM_RPCH,2017,5.659
110,TM_RPCH,2017,4.856
163,TM_RPCH,2017,5.043
119,TM_RPCH,2017,4.445
123,TM_RPCH,2017,5.504
998,TM_RPCH,2017,
510,TM_RPCH,2017,9.052
200,TM_RPCH,2017,7.139
505,TM_RPCH,2017,8.557
903,TM_RPCH,2017,12.024
205,TM_RPCH,2017,5.089
400,TM_RPCH,2017,2.418
603,TM_RPCH,2017,1.146
1,TX_RPCH,2017,5.427
110,TX_RPCH,2017,4.966
163,TX_RPCH,2017,5.583
119,TX_RPCH,2017,4.82
123,TX_RPCH,2017,4.251
998,TX_RPCH,2017,
510,TX_RPCH,2017,8.055
200,TX_RPCH,2017,6.288
505,TX_RPCH,2017,8.069
903,TX_RPCH,2017,7.851
205,TX_RPCH,2017,3.475
400,TX_RPCH,2017,2.402
603,TX_RPCH,2017,2.751
1,BCA_NGDPD,2018,
110,BCA_NGDPD,2018,0.741
163,BCA_NGDPD,2018,2.807
119,BCA_NGDPD,2018,-0.17
123,BCA_NGDPD,2018,4.323
998,BCA_NGDPD,2018,3.017
510,BCA_NGDPD,2018,2.173
200,BCA_NGDPD,2018,-0.151
505,BCA_NGDPD,2018,-0.269
903,BCA_NGDPD,2018,1.785
205,BCA_NGDPD,2018,-2.706
400,BCA_NGDPD,2018,2.861
603,BCA_NGDPD,2018,-1.984
1,GGR_NGDP,2018,
110,GGR_NGDP,2018,35.86
163,GGR_NGDP,2018,46.647
119,GGR_NGDP,2018,35.806
123,GGR_NGDP,2018,31.808
998,GGR_NGDP,2018,46.19
510,GGR_NGDP,2018,17.858
200,GGR_NGDP,2018,27.096
505,GGR_NGDP,2018,25.851
903,GGR_NGDP,2018,35.664
205,GGR_NGDP,2018,29.011
400,GGR_NGDP,2018,26.864
603,GGR_NGDP,2018,17.201
1,GGSB_NPGDP,2018,
110,GGSB_NPGDP,2018,-2.573
163,GGSB_NPGDP,2018,-0.233
119,GGSB_NPGDP,2018,-3.322
123,GGSB_NPGDP,2018,-0.039
998,GGSB_NPGDP,2018,
510,GGSB_NPGDP,2018,
200,GGSB_NPGDP,2018,
505,GGSB_NPGDP,2018,
903,GGSB_NPGDP,2018,
205,GGSB_NPGDP,2018,
400,GGSB_NPGDP,2018,
603,GGSB_NPGDP,2018,
1,GGX_NGDP,2018,
110,GGX_NGDP,2018,38.29
163,GGX_NGDP,2018,47.1
119,GGX_NGDP,2018,39.172
123,GGX_NGDP,2018,30.669
998,GGX_NGDP,2018,46.593
510,GGX_NGDP,2018,18.518
200,GGX_NGDP,2018,30.564
505,GGX_NGDP,2018,30.025
903,GGX_NGDP,2018,35.406
205,GGX_NGDP,2018,33.968
400,GGX_NGDP,2018,28.395
603,GGX_NGDP,2018,20.647
1,GGXWDG_NGDP,2018,
110,GGXWDG_NGDP,2018,102.378
163,GGXWDG_NGDP,2018,85.566
119,GGXWDG_NGDP,2018,116.835
123,GGXWDG_NGDP,2018,40.814
998,GGXWDG_NGDP,2018,81.082
510,GGXWDG_NGDP,2018,48.376
200,GGXWDG_NGDP,2018,52.481
505,GGXWDG_NGDP,2018,55.704
903,GGXWDG_NGDP,2018,29.515
205,GGXWDG_NGDP,2018,66.33
400,GGXWDG_NGDP,2018,42.23
603,GGXWDG_NGDP,2018,46.558
1,LUR,2018,
110,LUR,2018,5.136
163,LUR,2018,8.225
119,LUR,2018,4.535
123,LUR,2018,3.973
998,LUR,2018,
510,LUR,2018,
200,LUR,2018,
505,LUR,2018,
903,LUR,2018,
205,LUR,2018,
400,LUR,2018,
603,LUR,2018,
1,NGDP_RPCH,2018,3.633
110,NGDP_RPCH,2018,2.276
163,NGDP_RPCH,2018,1.753
119,NGDP_RPCH,2018,2.091
123,NGDP_RPCH,2018,2.801
998,NGDP_RPCH,2018,2.237
